race_id,driver,lap_number,lap_time_secs,tyre_compound,tyre_age,stint,is_pit_lap
2025_R16,LEC,40.0,82.298,HARD,7.0,2.0,0
2025_R16,LEC,41.0,82.272,HARD,8.0,2.0,0
2025_R16,LEC,42.0,82.035,HARD,9.0,2.0,0
2025_R16,LEC,43.0,81.818,HARD,10.0,2.0,0
2025_R16,LEC,44.0,81.738,HARD,11.0,2.0,0
2025_R16,LEC,45.0,81.673,HARD,12.0,2.0,0
2025_R16,LEC,46.0,81.975,HARD,13.0,2.0,0
2025_R16,LEC,47.0,81.846,HARD,14.0,2.0,0
2025_R16,LEC,48.0,81.586,HARD,15.0,2.0,0
2025_R16,LEC,49.0,82.219,HARD,16.0,2.0,0
2025_R16,LEC,50.0,81.575,HARD,17.0,2.0,0
2025_R16,LEC,51.0,81.901,HARD,18.0,2.0,0
2025_R16,LEC,52.0,81.913,HARD,19.0,2.0,0
2025_R16,LEC,53.0,81.294,HARD,20.0,2.0,0
2025_R16,RUS,1.0,88.907,MEDIUM,1.0,1.0,0
2025_R16,RUS,2.0,85.309,MEDIUM,2.0,1.0,0
2025_R16,RUS,3.0,85.346,MEDIUM,3.0,1.0,0
2025_R16,RUS,4.0,84.513,MEDIUM,4.0,1.0,0
2025_R16,RUS,5.0,84.344,MEDIUM,5.0,1.0,0
2025_R16,RUS,6.0,84.457,MEDIUM,6.0,1.0,0
2025_R16,RUS,7.0,83.94,MEDIUM,7.0,1.0,0
2025_R16,RUS,8.0,83.88,MEDIUM,8.0,1.0,0
2025_R16,RUS,9.0,84.068,MEDIUM,9.0,1.0,0
2025_R16,RUS,10.0,84.347,MEDIUM,10.0,1.0,0
2025_R16,RUS,11.0,84.124,MEDIUM,11.0,1.0,0
2025_R16,RUS,12.0,83.83,MEDIUM,12.0,1.0,0
2025_R16,RUS,13.0,83.569,MEDIUM,13.0,1.0,0
2025_R16,RUS,14.0,83.932,MEDIUM,14.0,1.0,0
2025_R16,RUS,15.0,83.837,MEDIUM,15.0,1.0,0
2025_R16,RUS,16.0,83.876,MEDIUM,16.0,1.0,0
2025_R16,RUS,17.0,83.786,MEDIUM,17.0,1.0,0
2025_R16,RUS,18.0,83.656,MEDIUM,18.0,1.0,0
2025_R16,RUS,19.0,83.756,MEDIUM,19.0,1.0,0
2025_R16,RUS,20.0,83.588,MEDIUM,20.0,1.0,0
2025_R16,RUS,21.0,83.432,MEDIUM,21.0,1.0,0
2025_R16,RUS,22.0,83.479,MEDIUM,22.0,1.0,0
2025_R16,RUS,23.0,83.641,MEDIUM,23.0,1.0,0
2025_R16,RUS,24.0,83.638,MEDIUM,24.0,1.0,0
2025_R16,RUS,25.0,83.765,MEDIUM,25.0,1.0,0
2025_R16,RUS,26.0,83.98,MEDIUM,26.0,1.0,0
2025_R16,RUS,27.0,87.978,MEDIUM,27.0,1.0,1
2025_R16,RUS,28.0,104.163,HARD,1.0,2.0,0
2025_R16,RUS,29.0,82.421,HARD,2.0,2.0,0
2025_R16,RUS,30.0,82.601,HARD,3.0,2.0,0
2025_R16,RUS,31.0,82.659,HARD,4.0,2.0,0
2025_R16,RUS,32.0,82.701,HARD,5.0,2.0,0
2025_R16,RUS,33.0,82.473,HARD,6.0,2.0,0
2025_R16,RUS,34.0,82.49,HARD,7.0,2.0,0
2025_R16,RUS,35.0,82.847,HARD,8.0,2.0,0
2025_R16,RUS,36.0,82.248,HARD,9.0,2.0,0
2025_R16,RUS,37.0,82.562,HARD,10.0,2.0,0
2025_R16,RUS,38.0,82.43,HARD,11.0,2.0,0
2025_R16,RUS,39.0,82.341,HARD,12.0,2.0,0
2025_R16,RUS,40.0,82.112,HARD,13.0,2.0,0
2025_R16,RUS,41.0,82.008,HARD,14.0,2.0,0
2025_R16,RUS,42.0,81.912,HARD,15.0,2.0,0
2025_R16,RUS,43.0,81.984,HARD,16.0,2.0,0
2025_R16,RUS,44.0,82.048,HARD,17.0,2.0,0
2025_R16,RUS,45.0,81.8,HARD,18.0,2.0,0
2025_R16,RUS,46.0,81.922,HARD,19.0,2.0,0
2025_R16,RUS,47.0,81.813,HARD,20.0,2.0,0
2025_R16,RUS,48.0,82.496,HARD,21.0,2.0,0
2025_R16,RUS,49.0,81.965,HARD,22.0,2.0,0
2025_R16,RUS,50.0,81.961,HARD,23.0,2.0,0
2025_R16,RUS,51.0,82.311,HARD,24.0,2.0,0
2025_R16,RUS,52.0,82.072,HARD,25.0,2.0,0
2025_R16,RUS,53.0,81.888,HARD,26.0,2.0,0
2025_R16,HAM,1.0,90.49,MEDIUM,1.0,1.0,0
2025_R16,HAM,2.0,85.502,MEDIUM,2.0,1.0,0
2025_R16,HAM,3.0,85.486,MEDIUM,3.0,1.0,0
2025_R16,HAM,4.0,84.744,MEDIUM,4.0,1.0,0
2025_R16,HAM,5.0,83.942,MEDIUM,5.0,1.0,0
2025_R16,HAM,6.0,84.175,MEDIUM,6.0,1.0,0
2025_R16,HAM,7.0,84.057,MEDIUM,7.0,1.0,0
2025_R16,HAM,8.0,84.646,MEDIUM,8.0,1.0,0
2025_R16,HAM,9.0,83.894,MEDIUM,9.0,1.0,0
2025_R16,HAM,10.0,83.824,MEDIUM,10.0,1.0,0
2025_R16,HAM,11.0,83.876,MEDIUM,11.0,1.0,0
2025_R16,HAM,12.0,84.336,MEDIUM,12.0,1.0,0
2025_R16,HAM,13.0,84.591,MEDIUM,13.0,1.0,0
2025_R16,HAM,14.0,83.879,MEDIUM,14.0,1.0,0
2025_R16,HAM,15.0,83.54,MEDIUM,15.0,1.0,0
2025_R16,HAM,16.0,83.743,MEDIUM,16.0,1.0,0
2025_R16,HAM,17.0,83.689,MEDIUM,17.0,1.0,0
2025_R16,HAM,18.0,83.702,MEDIUM,18.0,1.0,0
2025_R16,HAM,19.0,83.513,MEDIUM,19.0,1.0,0
2025_R16,HAM,20.0,83.408,MEDIUM,20.0,1.0,0
2025_R16,HAM,21.0,83.472,MEDIUM,21.0,1.0,0
2025_R16,HAM,22.0,83.446,MEDIUM,22.0,1.0,0
2025_R16,HAM,23.0,83.406,MEDIUM,23.0,1.0,0
2025_R16,HAM,24.0,83.675,MEDIUM,24.0,1.0,0
2025_R16,HAM,25.0,83.518,MEDIUM,25.0,1.0,0
2025_R16,HAM,26.0,83.961,MEDIUM,26.0,1.0,0
2025_R16,HAM,27.0,83.412,MEDIUM,27.0,1.0,0
2025_R16,HAM,28.0,83.398,MEDIUM,28.0,1.0,0
2025_R16,HAM,29.0,83.044,MEDIUM,29.0,1.0,0
2025_R16,HAM,30.0,83.463,MEDIUM,30.0,1.0,0
2025_R16,HAM,31.0,83.636,MEDIUM,31.0,1.0,0
2025_R16,HAM,32.0,83.208,MEDIUM,32.0,1.0,0
2025_R16,HAM,33.0,83.01,MEDIUM,33.0,1.0,0
2025_R16,HAM,34.0,83.291,MEDIUM,34.0,1.0,0
2025_R16,HAM,35.0,82.992,MEDIUM,35.0,1.0,0
2025_R16,HAM,36.0,82.99,MEDIUM,36.0,1.0,0
2025_R16,HAM,37.0,82.878,MEDIUM,37.0,1.0,0
2025_R16,HAM,38.0,87.181,MEDIUM,38.0,1.0,1
2025_R16,HAM,39.0,102.775,HARD,1.0,2.0,0
2025_R16,HAM,40.0,82.194,HARD,2.0,2.0,0
2025_R16,HAM,41.0,82.308,HARD,3.0,2.0,0
2025_R16,HAM,42.0,81.898,HARD,4.0,2.0,0
2025_R16,HAM,43.0,81.917,HARD,5.0,2.0,0
2025_R16,HAM,44.0,82.037,HARD,6.0,2.0,0
2025_R16,HAM,45.0,81.83,HARD,7.0,2.0,0
2025_R16,HAM,46.0,81.775,HARD,8.0,2.0,0
2025_R16,HAM,47.0,81.657,HARD,9.0,2.0,0
2025_R16,HAM,48.0,81.612,HARD,10.0,2.0,0
2025_R16,HAM,49.0,81.701,HARD,11.0,2.0,0
2025_R16,HAM,50.0,81.546,HARD,12.0,2.0,0
2025_R16,HAM,51.0,81.906,HARD,13.0,2.0,0
2025_R16,HAM,52.0,81.743,HARD,14.0,2.0,0
2025_R16,HAM,53.0,81.857,HARD,15.0,2.0,0
2025_R16,ALB,1.0,92.851,HARD,1.0,1.0,0
2025_R16,ALB,2.0,85.762,HARD,2.0,1.0,0
2025_R16,ALB,3.0,85.238,HARD,3.0,1.0,0
2025_R16,ALB,4.0,85.427,HARD,4.0,1.0,0
2025_R16,ALB,5.0,84.598,HARD,5.0,1.0,0
2025_R16,ALB,6.0,84.743,HARD,6.0,1.0,0
2025_R16,ALB,7.0,84.736,HARD,7.0,1.0,0
2025_R16,ALB,8.0,84.553,HARD,8.0,1.0,0
2025_R16,ALB,9.0,84.647,HARD,9.0,1.0,0
2025_R16,ALB,10.0,84.453,HARD,10.0,1.0,0
2025_R16,ALB,11.0,84.514,HARD,11.0,1.0,0
2025_R16,ALB,12.0,84.559,HARD,12.0,1.0,0
2025_R16,ALB,13.0,84.413,HARD,13.0,1.0,0
2025_R16,ALB,14.0,84.212,HARD,14.0,1.0,0
2025_R16,ALB,15.0,84.431,HARD,15.0,1.0,0
2025_R16,ALB,16.0,84.499,HARD,16.0,1.0,0
2025_R16,ALB,17.0,84.422,HARD,17.0,1.0,0
2025_R16,ALB,18.0,84.738,HARD,18.0,1.0,0
2025_R16,ALB,19.0,84.251,HARD,19.0,1.0,0
2025_R16,ALB,20.0,84.239,HARD,20.0,1.0,0
2025_R16,ALB,21.0,83.815,HARD,21.0,1.0,0
2025_R16,ALB,22.0,83.738,HARD,22.0,1.0,0
2025_R16,ALB,23.0,83.781,HARD,23.0,1.0,0
2025_R16,ALB,24.0,83.867,HARD,24.0,1.0,0
2025_R16,ALB,25.0,83.726,HARD,25.0,1.0,0
2025_R16,ALB,26.0,83.246,HARD,26.0,1.0,0
2025_R16,ALB,27.0,83.723,HARD,27.0,1.0,0
2025_R16,ALB,28.0,83.349,HARD,28.0,1.0,0
2025_R16,ALB,29.0,83.229,HARD,29.0,1.0,0
2025_R16,ALB,30.0,83.129,HARD,30.0,1.0,0
2025_R16,ALB,31.0,83.005,HARD,31.0,1.0,0
2025_R16,ALB,32.0,83.149,HARD,32.0,1.0,0
2025_R16,ALB,33.0,82.995,HARD,33.0,1.0,0
2025_R16,ALB,34.0,82.906,HARD,34.0,1.0,0
2025_R16,ALB,35.0,82.497,HARD,35.0,1.0,0
2025_R16,ALB,36.0,82.609,HARD,36.0,1.0,0
2025_R16,ALB,37.0,82.729,HARD,37.0,1.0,0
2025_R16,ALB,38.0,82.658,HARD,38.0,1.0,0
2025_R16,ALB,39.0,82.673,HARD,39.0,1.0,0
2025_R16,ALB,40.0,82.574,HARD,40.0,1.0,0
2025_R16,ALB,41.0,86.328,HARD,41.0,1.0,1
2025_R16,ALB,42.0,102.767,MEDIUM,1.0,2.0,0
2025_R16,ALB,43.0,81.899,MEDIUM,2.0,2.0,0
2025_R16,ALB,44.0,82.126,MEDIUM,3.0,2.0,0
2025_R16,ALB,45.0,82.034,MEDIUM,4.0,2.0,0
2025_R16,ALB,46.0,81.745,MEDIUM,5.0,2.0,0
2025_R16,ALB,47.0,81.63,MEDIUM,6.0,2.0,0
2025_R16,ALB,48.0,81.96,MEDIUM,7.0,2.0,0
2025_R16,ALB,49.0,82.693,MEDIUM,8.0,2.0,0
2025_R16,ALB,50.0,81.727,MEDIUM,9.0,2.0,0
2025_R16,ALB,51.0,82.053,MEDIUM,10.0,2.0,0
2025_R16,ALB,52.0,81.848,MEDIUM,11.0,2.0,0
2025_R16,ALB,53.0,81.368,MEDIUM,12.0,2.0,0
2025_R16,BOR,1.0,90.149,MEDIUM,1.0,1.0,0
2025_R16,BOR,2.0,84.823,MEDIUM,2.0,1.0,0
2025_R16,BOR,3.0,85.354,MEDIUM,3.0,1.0,0
2025_R16,BOR,4.0,84.744,MEDIUM,4.0,1.0,0
2025_R16,BOR,5.0,84.329,MEDIUM,5.0,1.0,0
2025_R16,BOR,6.0,84.602,MEDIUM,6.0,1.0,0
2025_R16,BOR,7.0,85.041,MEDIUM,7.0,1.0,0
2025_R16,BOR,8.0,84.729,MEDIUM,8.0,1.0,0
2025_R16,BOR,9.0,84.431,MEDIUM,9.0,1.0,0
2025_R16,BOR,10.0,84.517,MEDIUM,10.0,1.0,0
2025_R16,BOR,11.0,84.549,MEDIUM,11.0,1.0,0
2025_R16,BOR,12.0,84.529,MEDIUM,12.0,1.0,0
2025_R16,BOR,13.0,84.638,MEDIUM,13.0,1.0,0
2025_R16,BOR,14.0,84.327,MEDIUM,14.0,1.0,0
2025_R16,BOR,15.0,84.385,MEDIUM,15.0,1.0,0
2025_R16,BOR,16.0,84.127,MEDIUM,16.0,1.0,0
2025_R16,BOR,17.0,84.202,MEDIUM,17.0,1.0,0
2025_R16,BOR,18.0,84.241,MEDIUM,18.0,1.0,0
2025_R16,BOR,19.0,84.232,MEDIUM,19.0,1.0,0
2025_R16,BOR,20.0,88.759,MEDIUM,20.0,1.0,1
2025_R16,BOR,21.0,106.707,HARD,1.0,2.0,0
2025_R16,BOR,22.0,83.917,HARD,2.0,2.0,0
2025_R16,BOR,23.0,83.815,HARD,3.0,2.0,0
2025_R16,BOR,24.0,83.884,HARD,4.0,2.0,0
2025_R16,BOR,25.0,84.07,HARD,5.0,2.0,0
2025_R16,BOR,26.0,83.973,HARD,6.0,2.0,0
2025_R16,BOR,27.0,83.192,HARD,7.0,2.0,0
2025_R16,BOR,28.0,82.981,HARD,8.0,2.0,0
2025_R16,BOR,29.0,83.717,HARD,9.0,2.0,0
2025_R16,BOR,30.0,83.343,HARD,10.0,2.0,0
2025_R16,BOR,31.0,83.008,HARD,11.0,2.0,0
2025_R16,BOR,32.0,83.04,HARD,12.0,2.0,0
2025_R16,BOR,33.0,83.243,HARD,13.0,2.0,0
2025_R16,BOR,34.0,82.819,HARD,14.0,2.0,0
2025_R16,BOR,35.0,82.878,HARD,15.0,2.0,0
2025_R16,BOR,36.0,82.49,HARD,16.0,2.0,0
2025_R16,BOR,37.0,82.815,HARD,17.0,2.0,0
2025_R16,BOR,38.0,82.537,HARD,18.0,2.0,0
2025_R16,BOR,39.0,82.938,HARD,19.0,2.0,0
2025_R16,BOR,40.0,83.675,HARD,20.0,2.0,0
2025_R16,BOR,41.0,82.738,HARD,21.0,2.0,0
2025_R16,BOR,42.0,83.172,HARD,22.0,2.0,0
2025_R16,BOR,43.0,82.825,HARD,23.0,2.0,0
2025_R16,BOR,44.0,82.836,HARD,24.0,2.0,0
2025_R16,BOR,45.0,82.61,HARD,25.0,2.0,0
2025_R16,BOR,46.0,82.418,HARD,26.0,2.0,0
2025_R16,BOR,47.0,82.467,HARD,27.0,2.0,0
2025_R16,BOR,48.0,82.35,HARD,28.0,2.0,0
2025_R16,BOR,49.0,82.414,HARD,29.0,2.0,0
2025_R16,BOR,50.0,82.151,HARD,30.0,2.0,0
2025_R16,BOR,51.0,82.139,HARD,31.0,2.0,0
2025_R16,BOR,52.0,82.619,HARD,32.0,2.0,0
2025_R16,BOR,53.0,82.32,HARD,33.0,2.0,0
2025_R16,ANT,1.0,91.686,MEDIUM,1.0,1.0,0
2025_R16,ANT,2.0,85.453,MEDIUM,2.0,1.0,0
2025_R16,ANT,3.0,85.461,MEDIUM,3.0,1.0,0
2025_R16,ANT,4.0,84.841,MEDIUM,4.0,1.0,0
2025_R16,ANT,5.0,84.65,MEDIUM,5.0,1.0,0
2025_R16,ANT,6.0,85.08,MEDIUM,6.0,1.0,0
2025_R16,ANT,7.0,84.501,MEDIUM,7.0,1.0,0
2025_R16,ANT,8.0,84.398,MEDIUM,8.0,1.0,0
2025_R16,ANT,9.0,84.566,MEDIUM,9.0,1.0,0
2025_R16,ANT,10.0,84.571,MEDIUM,10.0,1.0,0
2025_R16,ANT,11.0,84.51,MEDIUM,11.0,1.0,0
2025_R16,ANT,12.0,84.447,MEDIUM,12.0,1.0,0
2025_R16,ANT,13.0,84.535,MEDIUM,13.0,1.0,0
2025_R16,ANT,14.0,84.382,MEDIUM,14.0,1.0,0
2025_R16,ANT,15.0,84.456,MEDIUM,15.0,1.0,0
2025_R16,ANT,16.0,84.516,MEDIUM,16.0,1.0,0
2025_R16,ANT,17.0,84.227,MEDIUM,17.0,1.0,0
2025_R16,ANT,18.0,83.979,MEDIUM,18.0,1.0,0
2025_R16,ANT,19.0,83.94,MEDIUM,19.0,1.0,0
2025_R16,ANT,20.0,83.746,MEDIUM,20.0,1.0,0
2025_R16,ANT,21.0,83.688,MEDIUM,21.0,1.0,0
2025_R16,ANT,22.0,83.295,MEDIUM,22.0,1.0,0
2025_R16,ANT,23.0,83.671,MEDIUM,23.0,1.0,0
2025_R16,ANT,24.0,83.515,MEDIUM,24.0,1.0,0
2025_R16,ANT,25.0,83.449,MEDIUM,25.0,1.0,0
2025_R16,ANT,26.0,84.699,MEDIUM,26.0,1.0,0
2025_R16,ANT,27.0,83.7,MEDIUM,27.0,1.0,0
2025_R16,ANT,28.0,87.75,MEDIUM,28.0,1.0,1
2025_R16,ANT,29.0,103.945,HARD,1.0,2.0,0
2025_R16,ANT,30.0,82.775,HARD,2.0,2.0,0
2025_R16,ANT,31.0,82.663,HARD,3.0,2.0,0
2025_R16,ANT,32.0,82.852,HARD,4.0,2.0,0
2025_R16,ANT,33.0,82.705,HARD,5.0,2.0,0
2025_R16,ANT,34.0,82.649,HARD,6.0,2.0,0
2025_R16,ANT,35.0,82.653,HARD,7.0,2.0,0
2025_R16,ANT,36.0,82.953,HARD,8.0,2.0,0
2025_R16,ANT,37.0,82.982,HARD,9.0,2.0,0
2025_R16,ANT,38.0,83.01,HARD,10.0,2.0,0
2025_R16,ANT,39.0,84.154,HARD,11.0,2.0,0
2025_R16,ANT,40.0,83.107,HARD,12.0,2.0,0
2025_R16,ANT,41.0,82.503,HARD,13.0,2.0,0
2025_R16,ANT,42.0,82.255,HARD,14.0,2.0,0
2025_R16,ANT,43.0,82.322,HARD,15.0,2.0,0
2025_R16,ANT,44.0,83.848,HARD,16.0,2.0,0
2025_R16,ANT,45.0,82.651,HARD,17.0,2.0,0
2025_R16,ANT,46.0,82.366,HARD,18.0,2.0,0
2025_R16,ANT,47.0,82.327,HARD,19.0,2.0,0
2025_R16,ANT,48.0,82.201,HARD,20.0,2.0,0
2025_R16,ANT,49.0,82.174,HARD,21.0,2.0,0
2025_R16,ANT,50.0,81.997,HARD,22.0,2.0,0
2025_R16,ANT,51.0,82.207,HARD,23.0,2.0,0
2025_R16,ANT,52.0,82.108,HARD,24.0,2.0,0
2025_R16,ANT,53.0,81.968,HARD,25.0,2.0,0
2025_R16,HAD,1.0,94.878,HARD,2.0,1.0,0
2025_R16,HAD,2.0,86.732,HARD,3.0,1.0,0
2025_R16,HAD,3.0,85.467,HARD,4.0,1.0,0
2025_R16,HAD,4.0,85.218,HARD,5.0,1.0,0
2025_R16,HAD,5.0,84.887,HARD,6.0,1.0,0
2025_R16,HAD,6.0,84.924,HARD,7.0,1.0,0
2025_R16,HAD,7.0,84.606,HARD,8.0,1.0,0
2025_R16,HAD,8.0,85.728,HARD,9.0,1.0,0
2025_R16,HAD,9.0,84.167,HARD,10.0,1.0,0
2025_R16,HAD,10.0,84.864,HARD,11.0,1.0,0
2025_R16,HAD,11.0,84.649,HARD,12.0,1.0,0
2025_R16,HAD,12.0,84.595,HARD,13.0,1.0,0
2025_R16,HAD,13.0,84.081,HARD,14.0,1.0,0
2025_R16,HAD,14.0,84.182,HARD,15.0,1.0,0
2025_R16,HAD,15.0,84.036,HARD,16.0,1.0,0
2025_R16,HAD,16.0,84.287,HARD,17.0,1.0,0
2025_R16,HAD,17.0,84.447,HARD,18.0,1.0,0
2025_R16,HAD,18.0,84.032,HARD,19.0,1.0,0
2025_R16,HAD,19.0,84.242,HARD,20.0,1.0,0
2025_R16,HAD,20.0,84.14,HARD,21.0,1.0,0
2025_R16,HAD,21.0,84.122,HARD,22.0,1.0,0
2025_R16,HAD,22.0,83.844,HARD,23.0,1.0,0
2025_R16,HAD,23.0,83.973,HARD,24.0,1.0,0
2025_R16,HAD,24.0,83.801,HARD,25.0,1.0,0
2025_R16,HAD,25.0,83.882,HARD,26.0,1.0,0
2025_R16,HAD,26.0,84.026,HARD,27.0,1.0,0
2025_R16,HAD,27.0,83.885,HARD,28.0,1.0,0
2025_R16,HAD,28.0,83.686,HARD,29.0,1.0,0
2025_R16,HAD,29.0,83.389,HARD,30.0,1.0,0
2025_R16,HAD,30.0,83.701,HARD,31.0,1.0,0
2025_R16,HAD,31.0,83.431,HARD,32.0,1.0,0
2025_R16,HAD,32.0,88.342,HARD,33.0,1.0,1
2025_R16,HAD,33.0,102.992,MEDIUM,1.0,2.0,0
2025_R16,HAD,34.0,82.657,MEDIUM,2.0,2.0,0
2025_R16,HAD,35.0,82.581,MEDIUM,3.0,2.0,0
2025_R16,HAD,36.0,82.702,MEDIUM,4.0,2.0,0
2025_R16,HAD,37.0,82.998,MEDIUM,5.0,2.0,0
2025_R16,HAD,38.0,83.082,MEDIUM,6.0,2.0,0
2025_R16,HAD,39.0,82.745,MEDIUM,7.0,2.0,0
2025_R16,HAD,40.0,83.752,MEDIUM,8.0,2.0,0
2025_R16,HAD,41.0,82.525,MEDIUM,9.0,2.0,0
2025_R16,HAD,42.0,82.595,MEDIUM,10.0,2.0,0
2025_R16,HAD,43.0,82.448,MEDIUM,11.0,2.0,0
2025_R16,HAD,44.0,82.427,MEDIUM,12.0,2.0,0
2025_R16,HAD,45.0,82.33,MEDIUM,13.0,2.0,0
2025_R16,HAD,46.0,82.133,MEDIUM,14.0,2.0,0
2025_R16,HAD,47.0,82.209,MEDIUM,15.0,2.0,0
2025_R16,HAD,48.0,82.239,MEDIUM,16.0,2.0,0
2025_R16,HAD,49.0,82.269,MEDIUM,17.0,2.0,0
2025_R16,HAD,50.0,82.311,MEDIUM,18.0,2.0,0
2025_R16,HAD,51.0,82.226,MEDIUM,19.0,2.0,0
2025_R16,HAD,52.0,82.215,MEDIUM,20.0,2.0,0
2025_R16,HAD,53.0,82.536,MEDIUM,21.0,2.0,0
2025_R16,SAI,1.0,92.424,MEDIUM,1.0,1.0,0
2025_R16,SAI,2.0,85.628,MEDIUM,2.0,1.0,0
2025_R16,SAI,3.0,85.414,MEDIUM,3.0,1.0,0
2025_R16,SAI,4.0,85.204,MEDIUM,4.0,1.0,0
2025_R16,SAI,5.0,84.727,MEDIUM,5.0,1.0,0
2025_R16,SAI,6.0,84.704,MEDIUM,6.0,1.0,0
2025_R16,SAI,7.0,84.676,MEDIUM,7.0,1.0,0
2025_R16,SAI,8.0,84.704,MEDIUM,8.0,1.0,0
2025_R16,SAI,9.0,84.389,MEDIUM,9.0,1.0,0
2025_R16,SAI,10.0,84.483,MEDIUM,10.0,1.0,0
2025_R16,SAI,11.0,84.592,MEDIUM,11.0,1.0,0
2025_R16,SAI,12.0,84.557,MEDIUM,12.0,1.0,0
2025_R16,SAI,13.0,84.449,MEDIUM,13.0,1.0,0
2025_R16,SAI,14.0,84.327,MEDIUM,14.0,1.0,0
2025_R16,SAI,15.0,84.395,MEDIUM,15.0,1.0,0
2025_R16,SAI,16.0,84.478,MEDIUM,16.0,1.0,0
2025_R16,SAI,17.0,84.342,MEDIUM,17.0,1.0,0
2025_R16,SAI,18.0,84.788,MEDIUM,18.0,1.0,0
2025_R16,SAI,19.0,84.162,MEDIUM,19.0,1.0,0
2025_R16,SAI,20.0,84.213,MEDIUM,20.0,1.0,0
2025_R16,SAI,21.0,83.814,MEDIUM,21.0,1.0,0
2025_R16,SAI,22.0,83.702,MEDIUM,22.0,1.0,0
2025_R16,SAI,23.0,83.827,MEDIUM,23.0,1.0,0
2025_R16,SAI,24.0,83.837,MEDIUM,24.0,1.0,0
2025_R16,SAI,25.0,85.082,MEDIUM,25.0,1.0,0
2025_R16,SAI,26.0,83.886,MEDIUM,26.0,1.0,0
2025_R16,SAI,27.0,83.968,MEDIUM,27.0,1.0,0
2025_R16,SAI,28.0,83.552,MEDIUM,28.0,1.0,0
2025_R16,SAI,29.0,83.857,MEDIUM,29.0,1.0,0
2025_R16,SAI,30.0,87.825,MEDIUM,30.0,1.0,1
2025_R16,SAI,31.0,103.832,HARD,1.0,2.0,0
2025_R16,SAI,32.0,82.625,HARD,2.0,2.0,0
2025_R16,SAI,33.0,82.515,HARD,3.0,2.0,0
2025_R16,SAI,34.0,82.465,HARD,4.0,2.0,0
2025_R16,SAI,35.0,82.68,HARD,5.0,2.0,0
2025_R16,SAI,36.0,82.635,HARD,6.0,2.0,0
2025_R16,SAI,37.0,82.821,HARD,7.0,2.0,0
2025_R16,SAI,38.0,82.564,HARD,8.0,2.0,0
2025_R16,SAI,39.0,82.991,HARD,9.0,2.0,0
2025_R16,SAI,40.0,89.703,HARD,10.0,2.0,0
2025_R16,SAI,41.0,82.738,HARD,11.0,2.0,0
2025_R16,SAI,42.0,82.482,HARD,12.0,2.0,0
2025_R16,SAI,43.0,82.524,HARD,13.0,2.0,0
2025_R16,SAI,44.0,82.523,HARD,14.0,2.0,0
2025_R16,SAI,45.0,82.323,HARD,15.0,2.0,0
2025_R16,SAI,46.0,82.101,HARD,16.0,2.0,0
2025_R16,SAI,47.0,81.74,HARD,17.0,2.0,0
2025_R16,SAI,48.0,82.364,HARD,18.0,2.0,0
2025_R16,SAI,49.0,82.155,HARD,19.0,2.0,0
2025_R16,SAI,50.0,82.379,HARD,20.0,2.0,0
2025_R16,SAI,51.0,82.198,HARD,21.0,2.0,0
2025_R16,SAI,52.0,82.048,HARD,22.0,2.0,0
2025_R16,SAI,53.0,82.382,HARD,23.0,2.0,0
2025_R16,BEA,1.0,91.914,MEDIUM,1.0,1.0,0
2025_R16,BEA,2.0,85.671,MEDIUM,2.0,1.0,0
2025_R16,BEA,3.0,85.42,MEDIUM,3.0,1.0,0
2025_R16,BEA,4.0,84.885,MEDIUM,4.0,1.0,0
2025_R16,BEA,5.0,84.829,MEDIUM,5.0,1.0,0
2025_R16,BEA,6.0,84.745,MEDIUM,6.0,1.0,0
2025_R16,BEA,7.0,84.625,MEDIUM,7.0,1.0,0
2025_R16,BEA,8.0,84.494,MEDIUM,8.0,1.0,0
2025_R16,BEA,9.0,84.52,MEDIUM,9.0,1.0,0
2025_R16,BEA,10.0,84.534,MEDIUM,10.0,1.0,0
2025_R16,BEA,11.0,84.662,MEDIUM,11.0,1.0,0
2025_R16,BEA,12.0,84.559,MEDIUM,12.0,1.0,0
2025_R16,BEA,13.0,84.423,MEDIUM,13.0,1.0,0
2025_R16,BEA,14.0,84.296,MEDIUM,14.0,1.0,0
2025_R16,BEA,15.0,84.514,MEDIUM,15.0,1.0,0
2025_R16,BEA,16.0,84.385,MEDIUM,16.0,1.0,0
2025_R16,BEA,17.0,84.301,MEDIUM,17.0,1.0,0
2025_R16,BEA,18.0,89.433,MEDIUM,18.0,1.0,1
2025_R16,BEA,19.0,104.769,HARD,1.0,2.0,0
2025_R16,BEA,20.0,83.028,HARD,2.0,2.0,0
2025_R16,BEA,21.0,84.118,HARD,3.0,2.0,0
2025_R16,BEA,22.0,84.474,HARD,4.0,2.0,0
2025_R16,BEA,23.0,84.261,HARD,5.0,2.0,0
2025_R16,BEA,24.0,84.118,HARD,6.0,2.0,0
2025_R16,BEA,25.0,83.952,HARD,7.0,2.0,0
2025_R16,BEA,26.0,83.879,HARD,8.0,2.0,0
2025_R16,BEA,27.0,83.514,HARD,9.0,2.0,0
2025_R16,BEA,28.0,83.334,HARD,10.0,2.0,0
2025_R16,BEA,29.0,83.368,HARD,11.0,2.0,0
2025_R16,BEA,30.0,83.22,HARD,12.0,2.0,0
2025_R16,BEA,31.0,83.182,HARD,13.0,2.0,0
2025_R16,BEA,32.0,83.182,HARD,14.0,2.0,0
